id,year,date,day,sector,type,state,occupation,age,shift,hour,equipment,mine_id,bias_primary,bias_families
CAI-2009-12,2009,2009-09-23,Miércoles,Coal,Electrocución / Contacto eléctrico,IL,Supervisor,28,tarde,21:00,Rope/cable metálico,11-03189,CONF-1,"E, G, K, L"
MAI-2009-16,2009,2009-09-27,Domingo,Metal/NonMetal,Acarreo motorizado,AZ,Conductor de camión,28,mañana,06:15,Correa transportadora,02-00150,PERI-1,"E, G, I, L, M"
CAI-2009-13,2009,2009-10-09,Viernes,Coal,Acarreo motorizado,TN,Contratista,48,mañana,08:30,CAEX,40-03328,ATAJ-1,"B, E, G, I, L, M"
MAI-2009-18,2009,2009-10-19,Lunes,Metal/NonMetal,Caída de persona,KY,Minero,58,mañana,06:00,Correa transportadora,15-18068,PERI-1,"E, G, I, L, M"
CAI-2009-14,2009,2009-10-27,Martes,Coal,Manejo de materiales,WV,Tendedor de vía,53,noche,23:30,Continuous miner,46-08759,PERI-1,"E, G, M"
CAI-2009-15,2009,2009-11-23,Lunes,Coal,Atrapamiento por maquinaria,KY,Minero,44,tarde,17:50,Grúa,15-19364,PERI-1,"E, G, M"
CAI-2009-16,2009,2009-11-23,Lunes,Coal,Explosión / Incendio,AL,Ingeniero,52,noche,22:30,Continuous miner,01-01401,PERI-1,"E, G, M"
CAI-2009-17,2009,2009-12-12,Sábado,Coal,Acarreo motorizado,KY,Conductor de camión,52,mañana,06:30,Cargador frontal,15-17360,PERI-1,"B, E, G, I, L, M"
CAI-2009-18,2009,2009-12-16,Miércoles,Coal,Caída de techo,KY,Capataz,N/D,tarde,20:40,Continuous miner,15-18782,NORM-1,"B, E, G, I, L, M"
CAI-2010-01,2010,2010-01-02,Sábado,Coal,Acarreo motorizado,MT,Mecánico,57,noche,23:35,"Trucks, Service truck, Utility truck, Pickup, Water truck, Fuel truck",24-01950,PERI-1,
MAI-2010-01,2010,2010-01-09,Sábado,Metal/NonMetal,Caída de persona,AZ,Obrero general,20,mañana,09:00,CAEX,02-00112,PERI-1,"B, E, G, I, L, M"
CAI-2010-02,2010,2010-01-22,Viernes,Coal,Caída de costilla,KY,Operador,29,mañana,09:15,Correa transportadora,15-19132,PERI-1,"B, E, G, I, L, M"
MAI-2010-02,2010,2010-01-26,Martes,Metal/NonMetal,Acarreo motorizado,CA,Agente de compras,59,mañana,11:17,Camión tandem carretera,04-00196,NORM-1,"E, G, I, L, M"
MAI-2010-04,2010,2010-03-24,Miércoles,Metal/NonMetal,Explosión,NY,Conductor de camión,63,tarde,18:00,Bin de almacenamiento / tolva,30-00663,NORM-2,"E, G, I, L, M"
CAI-2010-UBB-01,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,52,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-02,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,25,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-03,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,33,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-04,2010,2010-04-05,Lunes,Coal,Explosión,WV,Electricista,47,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-05,2010,2010-04-05,Lunes,Coal,Explosión,WV,Operador de pernadora,53,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-06,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,41,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-07,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,51,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-08,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,20,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-09,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,56,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-10,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,54,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-11,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,40,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-12,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,50,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-13,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Capataz,45,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-14,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Maestro,59,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-15,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,57,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-16,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,31,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-17,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,26,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-18,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,51,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-19,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,21,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-20,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,50,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-21,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Enfermero,25,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-22,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,53,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-23,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,32,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-24,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Veterano,55,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-25,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,33,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-26,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Veterano,58,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-27,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,57,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-28,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero/Veterano,61,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-UBB-29,2010,2010-04-05,Lunes,Coal,Explosión,WV,Minero,50,tarde,15:02,Longwall shearer (bits y sprays) + polvo de carbón acumulado,46-08436,COMP-3,"E, G, M"
CAI-2010-90,2010,2010-04-11,Domingo,Coal,Atrapamiento por maquinaria,IL,Ayudante,N/D,tarde,22:00,Máquina minera continua,11-03189,DISP-1,"G, I, L, M"
CAI-2010-91,2010,2010-04-22,Jueves,Coal,Atrapamiento por maquinaria,WV,Ayudante,N/D,tarde,22:00,Máquina minera continua,46-05252,DISP-1,"G, I, L, M"
CAI-2010-34,2010,2010-04-28,Miércoles,Coal,Caída de techo,KY,Ayudante,N/D,tarde,22:00,Máquina minera continua,15-02132,DISP-1,"B, E, G, I, L, M"
CAI-2010-35,2010,2010-04-28,Miércoles,Coal,Caída de techo,KY,Operador,N/D,tarde,22:00,Máquina minera continua,15-02132,DISP-1,"B, E, G, I, L, M"
MAI-2010-05,2010,2010-05-05,Miércoles,Metal/NonMetal,Acarreo motorizado,AL,Operador,21,día,11:00,Perforadora (drill rig),01-00004,NORM-2,"E, G, I, L, M"
CAI-2010-36,2010,2010-05-10,Lunes,Coal,Acarreo motorizado,WV,pinned between a piece of equipment and the mine rib,55,mañana,07:00,Continuous miner,46-08808,PERI-1,"B, E, G, M"
MAI-2010-90,2010,2010-05-14,Viernes,Metal/NonMetal,Explosión de recipiente a presión,TN,Trabajador minero,49,día,08:30 (OFICIAL Part50),Recipiente sometido a presión,40-00840,NORM-2,"E, G, M"
MAI-2010-07,2010,2010-05-24,Lunes,Metal/NonMetal,Atrapamiento por maquinaria,OK,Gerente de mantenimiento (Wilbur A. Farris),61,tarde,15:50,Molino de rodillos,34-00282,CONF-1,"E, G, K, L, M, N"
MAI-2010-08,2010,2010-05-26,Miércoles,Metal/NonMetal,Caída de costilla,UT,Minero,28,día,06:30 (OFICIAL Part50),Barreta de escalado,42-00470,PERI-1,"B, E, G, I, L, M"
MAI-2010-09,2010,2010-05-28,Viernes,Metal/NonMetal,Explosivos y detonadores,CA,Supervisor,62,tarde,20:00,Explosivos/ANFO,04-05222,CONF-1,"E, G, K, L, M"
CAI-2010-37,2010,2010-06-08,Martes,Coal,Explosión / Incendio,AL,Operador,38,tarde,21:25,Perforadora de alta pared,01-00347,NORM-2,"B, E, G, K, L, M"
MAI-2010-10,2010,2010-06-12,Sábado,Metal/NonMetal,Caída de persona,MN,Trabajador de acero (ironworker),46,día,14:20,Escalera de mano,21-00790,NORM-3,"E, G, I, L, M"
CAI-2010-38,2010,2010-06-16,Miércoles,Coal,Caída de costilla,KY,Capataz,42,tarde,15:43,Gato de soporte de techo,15-18647,NORM-1,"B, E, G, I, L, M"
MAI-2010-11,2010,2010-06-18,Viernes,Metal/NonMetal,Caída de techo,ID,Minero,29,mañana,08:09,Barreta de escalado / terreno,10-00082,CONF-2,"B, E, G, I, L, M"
MAI-2010-12,2010,2010-06-20,Domingo,Metal/NonMetal,Acarreo motorizado,AZ,Mecánico,52,día,10:10,Camión de acarreo (haul truck) 240 ton,02-00150,DISP-1,"B, G, I, L, M"
CAI-2010-39,2010,2010-06-24,Jueves,Coal,Atrapamiento por maquinaria,KY,Operador,29,día,13:15,Máquina minera continua,15-17497,PERI-1,"E, G, K, L, M"
CAI-2010-40,2010,2010-07-01,Jueves,Coal,Acarreo motorizado,WV,Electricista,60,día,08:37,Shuttle car,46-09154,COMP-3,"G, I, L, M"
CAI-2010-41,2010,2010-07-09,Viernes,Coal,Acarreo motorizado,IL,Supervisor,61,día,12:35,Ram car (coal hauler),11-03054,COMP-3,"E, G, I, L, M"
CAI-2010-92,2010,2010-07-29,Jueves,Coal,Falla de highwall / Talud,WV,Ayudante,N/D,tarde,22:00,Máquina minera continua,46-01433,DISP-1,"B, E, G, I, L, M"
MAI-2010-13,2010,2010-08-12,Jueves,Metal/NonMetal,Caída de material,NV,Líder de cuadrilla y técnico de mantenimiento,47,noche,01:15,Huinche/Winche,26-02246,META-1,"E, G, I, L, M"
MAI-2010-91,2010,2010-08-12,Jueves,Metal/NonMetal,Caída de costilla,NV,Trabajador minero,57,día,01:15 (OFICIAL Part50),Material desprendido,26-02246,NORM-2,"B, E, G, I, L, M"
MAI-2010-15,2010,2010-08-14,Sábado,Metal/NonMetal,Caída de persona / Ahogamiento,OK,Operador,23,mañana,09:00,Cargador frontal,34-00615,PERI-1,"E, G, M"
CAI-2010-43,2010,2010-08-31,Martes,Coal,Acarreo motorizado,IN,Conductor de camión,25,tarde,17:20,Camión articulado de acarreo,12-02316,PERI-2,"G, I, L, M"
CAI-2010-44,2010,2010-09-03,Viernes,Coal,Acarreo motorizado,AL,Conductor de camión,53,noche,01:30,CAEX,01-03398,CONF-1,"E, G, I, L, M"
MAI-2010-17,2010,2010-10-07,Jueves,Metal/NonMetal,Acarreo motorizado,KS,Operador,72,mañana,10:30,Bulldozer/topadora,14-01723,PERI-1,"B, E, G, I, L, M"
MAI-2010-16,2010,2010-10-10,Domingo,Metal/NonMetal,Electrocución / Contacto eléctrico,OK,Contratista — Electricista,42,mañana,07:00,Cargador frontal,34-01651,PERI-1,"G, K, L"
CAI-2010-45,2010,2010-10-11,Lunes,Coal,Caída de techo,WV,Operador,56,día,10:30,Perforadora de pernos de techo,46-08625,NORM-2,"E, G, I, L, M"
MAI-2010-18,2010,2010-10-16,Sábado,Metal/NonMetal,Acarreo motorizado,KS,Conductor de camión,52,mañana,07:30,Correa transportadora,14-01609,PERI-1,"G, K, L"
MAI-2010-19,2010,2010-10-20,Miércoles,Metal/NonMetal,Acarreo motorizado,GA,Operador,63,noche,22:00,Grúa horquilla,09-00114,PERI-1,"B, E, G, I, L, M"
CAI-2010-46,2010,2010-10-27,Miércoles,Coal,Acarreo motorizado,KY,Ayudante,39,día,07:50,Shuttle car,15-19374,COMP-3,"G, I, L, M"
MAI-2010-20,2010,2010-11-13,Sábado,Metal/NonMetal,Acarreo motorizado,TX,Contratista,42,mañana,08:15,Cargador frontal,41-04611,PERI-1,"E, G, M"
CAI-2010-47,2010,2010-11-23,Martes,Coal,Acarreo motorizado,KY,Operador,32,noche,00:15,Camión lubricador,15-19069,NORM-3,"E, G, I, L, M"
MAI-2010-21,2010,2010-11-30,Martes,Metal/NonMetal,Caída de persona,WA,Operador,33,mañana,13:45,Cargador frontal,45-03112,PERI-1,"G, K, L"
CAI-2010-48,2010,2010-12-04,Sábado,Coal,Acarreo motorizado,WV,Conductor de camión,32,tarde,16:58,Camión carbonero (coal haul truck),46-09054,NORM-3,"B, E, G, M"
MAI-2010-25,2010,2010-12-09,Jueves,Metal/NonMetal,Caída de persona,TX,Operador,61,mañana,08:00,CAEX,41-04827,NORM-1,"B, E, G, I, L, M"
MAI-2010-22,2010,2010-12-17,Viernes,Metal/NonMetal,Acarreo motorizado,MD,Conductor de camión,35,tarde,19:30,Correa transportadora,18-00008,PERI-1,"G, K, L"
MAI-2010-23,2010,2010-12-23,Jueves,Metal/NonMetal,Electrocución / Contacto eléctrico,FL,Supervisor,35,mañana,06:30,CAEX,08-01282,META-1,"G, I, K, L, M, N"
MAI-2010-24,2010,2010-12-29,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,TX,Obrero general,41,mañana,07:00,Cargador frontal,41-04848,PERI-1,"G, K, L"
CAI-2011-01,2011,2011-01-27,Jueves,Coal,Acarreo motorizado,WV,Obrero general,19,día,09:18,Correa transportadora,46-09243,DISP-1,"B, E, G, K, L, M"
CAI-2011-03,2011,2011-02-11,Viernes,Coal,Acarreo motorizado,AZ,Ingeniero,30,mañana,09:30,Bulldozer/topadora,02-01195,NORM-1,"B, E, G, I, L, M"
MAI-2011-01,2011,2011-02-12,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,FL,Operador,41,mañana,06:45,CAEX,08-00903,NORM-3,"E, G, M"
MAI-2011-03,2011,2011-02-24,Jueves,Metal/NonMetal,Acarreo motorizado,UT,Operador,56,mañana,07:30,Correa transportadora,42-01247,PERI-1,"B, E, G, I, L, M"
MAI-2011-02,2011,2011-03-02,Miércoles,Metal/NonMetal,Caída de persona,NC,Operador,51,mañana,07:00,Pala hidráulica,31-00212,ATAJ-1,"E, G, I, L, M"
CAI-2011-04,2011,2011-03-25,Viernes,Coal,Atrapamiento por maquinaria,KY,Operador,54,día,08:10,Máquina minera continua,15-18575,PERI-1,"B, E, G, M"
MAI-2011-90,2011,2011-04-15,Viernes,Metal/NonMetal,Caída de techo,ID,Trabajador minero,34,día,17:35 (OFICIAL Part50),Equipo asociado a caída de techo,10-00088,NORM-2,"B, E, G, I, L, M"
MAI-2011-91,2011,2011-04-25,Lunes,Metal/NonMetal,Caída de techo,OH,Trabajador minero,58,día,01:30 (OFICIAL Part50),Equipo asociado a caída de techo,33-04547,NORM-2,"B, E, G, I, L, M"
CAI-2011-05,2011,2011-05-14,Sábado,Coal,Atrapamiento por maquinaria,WV,Mecánico,37,tarde,20:18,Correa transportadora,46-08939,NORM-1,"E, G, M"
MAI-2011-06,2011,2011-06-04,Sábado,Metal/NonMetal,Caída de persona,AK,Operador de trituradora,39,día (turno 12 h iniciado 06:00),19:49,Crusher building / Primary crusher dump floor,50-01616,CONF-1,"E, G, L, M"
CAI-2011-07,2011,2011-06-09,Jueves,Coal,Caída de persona,CO,Herrero (ironworker),53,día,10:22,Andamio / plataforma de trabajo en altura,05-03672,NORM-3,"E, G, I, L, M"
CAI-2011-08,2011,2011-06-27,Lunes,Coal,Caída de techo,WV,Líder de cuadrilla (crew leader),51,noche,01:00,Costilla de carbón (rib roll),46-08758,NORM-2,"B, E, G, I, L, M"
CAI-2011-09,2011,2011-06-29,Miércoles,Coal,Caída de costilla,KY,Asistente de cable de haulage continuo (dolly man,49,día,11:15,Sistema de acarreo continuo (dolly),15-19102,NORM-1,"B, E, G, I, L, M"
CAI-2011-10,2011,2011-07-11,Lunes,Coal,Acarreo motorizado,KY,Operador de locomotora,26,tarde,18:45,Locomotora diesel de vía,15-19193,NORM-3,"E, G, I, L, M"
CAI-2011-12,2011,2011-07-27,Miércoles,Coal,Electrocución / Contacto eléctrico,WV,Superintendente de construcción (construction superintendent,40,tarde,20:40,Soldadora / equipo eléctrico,46-03303,NORM-2,"E, G, K, L"
CAI-2011-13,2011,2011-08-08,Lunes,Coal,Atrapamiento por maquinaria,OH,Mecánico,41,día,10:50,Gato de base (base lift jack),33-01070,DISP-1,"B, E, G, I, L, M"
MAI-2011-07,2011,2011-08-09,Martes,Metal/NonMetal,Acarreo motorizado,MN,Operador,24,mañana,12:00,Correa transportadora,21-03739,PERI-1,"B, E, G, M"
CAI-2011-14,2011,2011-08-15,Lunes,Coal,Caída de techo,WV,Obrero general,46,día,05:50,Bloques de crib de madera (roof support),46-09029,NORM-2,"B, E, G, I, L, M"
CAI-2011-15,2011,2011-09-01,Jueves,Coal,Atrapamiento por maquinaria,WY,Ingeniero jefe,28,mañana,08:55,Pala hidráulica,48-01353,PERI-1,"E, G, K, L, M"
MAI-2011-92,2011,2011-09-07,Miércoles,Metal/NonMetal,Explosivos y detonadores,AK,Trabajador minero,62,día,06:50 (OFICIAL Part50),Equipo asociado a explosivos / tronadura,50-01544,NORM-2,"E, G, K, L, M"
MAI-2011-09,2011,2011-09-13,Martes,Metal/NonMetal,Electrocución / Contacto eléctrico,ID,Técnico de control de calidad,38,mañana,09:20,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",10-01658,PERI-1,"E, G, K, L"
MAI-2011-10,2011,2011-09-23,Viernes,Metal/NonMetal,Caída de persona,NY,Operador,32,mañana,08:00,Correa transportadora,30-01582,NORM-1,"B, E, G, I, L, M"
CAI-2011-16,2011,2011-10-07,Viernes,Coal,Caída de costilla,KY,Reparador (Repairman,23,noche,02:00,Bridge conveyor (mobile),15-18870,NORM-2,"B, E, G, I, L, M"
CAI-2011-17,2011,2011-10-17,Lunes,Coal,Acarreo motorizado,WV,Minero subterráneo de carbón,53,tarde,19:40,"Shovel, Power shovel, Backhoe, Trackhoe, Dragline - Big Muskie",46-01436,NORM-1,"E, G, I, L, M"
CAI-2011-18,2011,2011-10-28,Viernes,Coal,Falla de highwall / Talud,KY,Ayudante,47,mañana,06:15,"Trucks, Service truck, Utility truck, Pickup, Water truck, Fuel truck",15-19344,NORM-1,"B, E, G, I, L, M"
CAI-2011-19,2011,2011-10-28,Viernes,Coal,Falla de highwall / Talud,KY,Ayudante de volador,23,día,06:15,Highwall (talud de pit),15-19344,DISP-1,"B, E, G, I, L, M"
MAI-2011-11,2011,2011-10-28,Viernes,Metal/NonMetal,Manejo de materiales,NV,Supervisor,N/D,tarde,17:00,CAEX,26-00500,PERI-1,"E, G, M"
MAI-2011-93,2011,2011-10-31,Lunes,Metal/NonMetal,Acarreo motorizado,MT,Trabajador minero,53,día,14:20 (OFICIAL Part50),Equipo asociado a acarreo motorizado,24-01490,NORM-2,"E, G, I, L, M"
CAI-2011-21,2011,2011-11-02,Miércoles,Coal,Atrapamiento por maquinaria,KY,Mecánico,28,mañana,09:45,Bulldozer/topadora,15-17821,PERI-1,"E, G, M"
CAI-2011-20,2011,2011-11-07,Lunes,Coal,Acarreo motorizado,KY,Capataz,47,día,09:40,Personal carrier (vehículo de personal eléctrico),15-18984,COMP-2,"E, G, I, L, M"
MAI-2011-13,2011,2011-11-07,Lunes,Metal/NonMetal,Atrapamiento por maquinaria,IA,Operador,82,tarde,15:35,Correa transportadora,13-02166,PERI-1,"E, G, K, L, M"
MAI-2011-94,2011,2011-11-17,Jueves,Metal/NonMetal,Caída de persona,ID,Trabajador minero,30,día,22:55 (OFICIAL Part50),Equipo asociado a caída de persona,10-00088,NORM-2,"E, G, I, L, M"
CAI-2011-22,2011,2011-12-03,Sábado,Coal,Atrapamiento por maquinaria,OH,Operador,57,día,05:30,Cargador frontal,33-04336,ATAJ-1,"E, G, M"
CAI-2011-23,2011,2011-12-07,Miércoles,Coal,Falla de highwall / Talud,VA,Ingeniero,49,mañana,06:00,Bulldozer/topadora,44-07256,PERI-1,"E, G, M"
MAI-2011-15,2011,2011-12-08,Jueves,Metal/NonMetal,Acarreo motorizado,MN,Operador,41,mañana,08:00,Cargador frontal,21-00462,NORM-3,"E, G, I, L, M"
MAI-2011-95,2011,2011-12-15,Jueves,Metal/NonMetal,Atrapamiento por maquinaria,PA,Trabajador minero,33,día,12:45 (OFICIAL Part50),Equipo asociado a maquinaria,36-09824,NORM-2,"E, G, K, L, M"
CAI-2012-01,2012,2012-01-11,Miércoles,Coal,Explosión de recipiente a presión,VA,Operador de locomotora diesel,44,tarde,19:40,Sistema de agua a presión (válvula de bola),44-04856,NORM-2,"B, E, G, K, L, M"
MAI-2012-90,2012,2012-01-27,Viernes,Metal/NonMetal,Acarreo motorizado,MD,Trabajador minero,41,día,16:40 (OFICIAL Part50),Equipo asociado a acarreo motorizado,18-00019,NORM-2,"E, G, I, L, M"
MAI-2012-02,2012,2012-02-14,Martes,Metal/NonMetal,Caída de persona,AL,Operador,40,mañana,06:41,Bulldozer/topadora,01-03273,PERI-1,"B, G"
MAI-2012-03,2012,2012-02-22,Miércoles,Metal/NonMetal,Caída de persona,FL,Mecánico,46,tarde,16:30,CAEX,08-01058,PERI-1,
CAI-2012-02,2012,2012-02-26,Domingo,Coal,Caída de persona,KY,Marinero (Deckhand),52,noche,01:15,Barcaza de carbón,15-18639,NORM-3,"E, G, I, L, M"
CAI-2012-03,2012,2012-03-03,Sábado,Coal,Manejo de materiales,KY,Capataz,32,noche,01:30,Canopy de shuttle car,15-19051,NORM-2,"E, G, M"
CAI-2012-04,2012,2012-03-10,Sábado,Coal,Caída de costilla,WV,6 feet 7 inches long,34,tarde,18:15,Continuous miner,46-08932,PERI-1,"B, E, G, I, L, M"
CAI-2012-05,2012,2012-03-17,Sábado,Coal,Atrapamiento por maquinaria,OH,Capataz,59,mañana,06:30,Cargador frontal,33-04550,CONF-1,"E, G, K, L, M"
MAI-2012-91,2012,2012-03-20,Martes,Metal/NonMetal,Falla de highwall / Talud,MT,Trabajador minero,28,día,02:00 (OFICIAL Part50),Equipo asociado a falla de highwall / talud,24-01835,NORM-2,"B, E, G, I, L, M"
CAI-2012-06,2012,2012-03-23,Viernes,Coal,Electrocución / Contacto eléctrico,AL,Electricista,37,noche,22:00,Shuttle car (cable eléctrico interno 950V),01-02901,NORM-3,"E, G, K, L, M"
MAI-2012-05,2012,2012-04-11,Miércoles,Metal/NonMetal,Caída de persona,NC,Operador,48,tarde,14:30,CAEX,31-01990,ATAJ-1,"E, G, I, L, M"
CAI-2012-07,2012,2012-04-25,Miércoles,Coal,Caída de persona,KY,Obrero general,61,mañana,08:50,Correa transportadora,15-18747,PERI-1,"B, E, G, I, L, M"
CAI-2012-09,2012,2012-05-15,Martes,Coal,Caída de persona,IN,Obrero,51,noche,22:45,Plataforma suspendida / manguera de concreto,12-02388,COMP-1,"E, G, I, L, M"
MAI-2012-92,2012,2012-05-15,Martes,Metal/NonMetal,Acarreo motorizado,KY,Trabajador minero,33,día,14:40 (OFICIAL Part50),Equipo asociado a acarreo motorizado,15-18068,NORM-2,"E, G, I, L, M"
CAI-2012-08,2012,2012-05-17,Jueves,Coal,Caída de persona,WV,Mecánico,57,mañana,11:58,Huinche/Winche,46-03755,PERI-1,"B, E, G, I, L, M"
MAI-2012-07,2012,2012-05-23,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,OK,Capataz,36,mañana,11:40,CAEX,34-00460,PERI-1,"E, G, K, L, M"
MAI-2012-93,2012,2012-05-28,Lunes,Metal/NonMetal,Acarreo motorizado,NY,Trabajador minero,42,día,20:30 (OFICIAL Part50),Equipo asociado a acarreo motorizado,30-00585,NORM-2,"E, G, I, L, M"
MAI-2012-09,2012,2012-06-21,Jueves,Metal/NonMetal,Acarreo motorizado,NY,Conductor de camión,49,mañana,11:10,Correa transportadora,30-01279,META-1,"E, G, I, L, M"
